"q1p","q2p","q3p","q4p","q5p","q6p","q7p","q8p","q9p","q10p","q11p","q12p","q13p","q14p","q15p","q17p","q18p","q19p","q20p","ID","true_theta","theta_hat"
1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1780,0.196173500589059,0.375436544843908
1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1781,0.198189035285431,0.285048587475895
0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1783,0.199415358880916,0.350257141863182
1,1,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1784,0.199672697854446,0.391618323803353
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1785,0.199901437220895,-0.139381530665308
1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1786,0.200194875909101,0.0662898711209655
1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1787,0.200517661612919,0.289665842802444
1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1788,0.204416193589821,0.385057385762836
1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1789,0.205071312839957,0.668838056010943
1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1790,0.207789968458725,0.208240677444204
1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1791,0.208441834274549,0.442136972775163
0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1792,0.208894187375719,0.081691412784692
0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1794,0.209132847922266,-0.235604096234629
0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1795,0.209173951208127,0.176244092664831
0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1797,0.210903076704874,0.0789167374884547
0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1799,0.211537945975968,0.145416197917408
0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1800,0.211901776948527,0.30520207608784
1,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1801,0.21243421321819,0.550957622455005
0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1802,0.214208905282377,0.295316811310049
1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1803,0.214636172352788,0.376460020910177
0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1806,0.219247858250889,-0.105071950732447
1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1809,0.223542685795201,-0.0871786970333083
0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1810,0.224341996022008,0.192268518334256
0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1812,0.230035215763509,0.219896575056376
0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1813,0.230277059706271,-0.184226403738902
0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1814,0.231115216435813,0.354601867144175
1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1816,0.234667922148373,0.412163766329913
0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1817,0.236430729217732,0.075547179993842
0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1818,0.236767679364672,-0.016681246597227
0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1819,0.237578803003823,0.632513273435154
1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1820,0.238298802082928,0.321959044026179
0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1821,0.238860608868217,0.316773812676851
1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1822,0.239290003223553,0.445397913492803
0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1824,0.24033581782491,0.1503923731115
1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,1825,0.241185379530194,0.846134194506635
0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1826,0.241545240483781,0.0435499161077759
1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1827,0.242072867887997,-0.111138066769548
1,0,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,1829,0.244196359615999,0.575248592294139
0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1833,0.245842534048922,0.440681571361498
1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1835,0.247175689598252,0.323579018639936
1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1836,0.247901046688785,-0.160727240831227
0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1837,0.2482081173856,0.18663988415377
1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1838,0.250174352705711,0.0610750689249194
0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1839,0.250680602143746,-0.072195978853583
1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1840,0.252111432553412,0.359201610759159
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1841,0.252867743588496,0.573277695542261
1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1843,0.255828312520379,0.403208977933338
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1844,0.255999487274489,-0.521387708637574
0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1845,0.257791675692636,0.284394097100866
1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1846,0.26038781899521,-0.0885318149730901
1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1847,0.261214658952809,0.10910706621524
1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1848,0.262481355123739,0.208468012166142
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1849,0.263734459365157,-0.0251664109173366
1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1852,0.268260297076639,0.33322961235529
0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1854,0.268609216240443,0.215013262962004
0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1857,0.2696759619422,0.116188745955206
0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1858,0.270381988585728,0.433149454453597
0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1860,0.271114984429654,0.130635506643981
0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1861,0.272425967777215,0.41407514296055
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1863,0.272685868485268,-0.579642283963192
1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1864,0.273152036841257,0.180454851012782
0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1865,0.273725830053934,0.2065804134066
0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1866,0.274525351460579,0.141712706953166
0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1868,0.279192375878434,0.650210821264088
1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1871,0.281728279969242,0.443926660319745
1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1872,0.281840326811236,0.143674491076273
1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1876,0.283828702801223,0.382740469917466
0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1879,0.286619824944746,0.342390661455669
0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,1880,0.28837249482146,0.592243087519242
0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1882,0.290669824362449,-0.14244878271612
1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1885,0.292274178268953,0.37437530611194
0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1889,0.295414146360417,0.0914899751959844
1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1890,0.295515685470088,0.226008679641895
1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1891,0.296132936274532,0.463535074121661
1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1892,0.29659366907844,-0.224973555925327
1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,1893,0.29728723376381,0.713053888274114
0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1894,0.298362892011771,-0.263314167076079
0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1895,0.29884866222839,0.573500080940282
1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1897,0.299222968169526,0.0922664444790676
0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1898,0.299293262565075,0.47957068501026
0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1899,0.300505060264215,0.1757831775472
0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1901,0.302040668552416,0.335562503801527
1,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1902,0.302285956611265,0.568735607197638
1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1903,0.302552532132782,0.303925786154802
0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1906,0.305885229615435,0.301201342303503
0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,1907,0.30609554639943,0.68812979172514
1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1910,0.312201900067988,0.516309197755245
1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1912,0.314694836337257,0.627863543907578
0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1913,0.314870882787997,0.412152702994512
0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1914,0.315291710264855,0.356442743504133
0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,1915,0.315357570571658,0.712382291913154
1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1916,0.3158108872706,0.229384779063954
0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1918,0.317369789449049,0.406777580602051
0,0,1,1,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1921,0.321734753984487,0.536723221999887
1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1922,0.322196359678518,0.108086414404058
0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1923,0.323438972160009,0.391473735989312
0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1925,0.325792173000593,0.606230132058525
0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1926,0.326083534861728,0.109668258056996
1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1927,0.326182814208948,0.156090154312123
1,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1928,0.327660117215999,0.645337581839892
1,0,0,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1929,0.328102837011991,0.362748554144457
1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,1930,0.331000842825349,0.538261377654038
1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1935,0.333707538178701,0.166332406857723
1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1937,0.334693445953627,0.399938451695323
1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1938,0.334703987892269,0.0833791885682729
1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1940,0.338167349683255,-0.127879207422624
1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1941,0.338355210555066,0.299579295239944
0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1942,0.338627772893016,0.557845019966934
1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1945,0.341203691508761,0.212777909148327
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1946,0.341495105640396,-0.0761787286062121
0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1948,0.34218457093014,0.390009980059305
1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1949,0.342331914847544,0.480483085601704
1,1,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1950,0.342836480438953,0.592164066525477
1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1951,0.343900200541336,0.180315407775465
0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1953,0.343955040360769,0.591605158522876
0,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1954,0.344658883195322,0.630356147563979
0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1956,0.346739902323327,0.0664050078271419
0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1957,0.347501178419294,0.134609373346652
1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1958,0.348613979587787,0.327524082097634
0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1960,0.351585582920931,0.366246078563717
0,1,0,0,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1961,0.351766420814295,0.757243904283117
1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1964,0.357450318494872,0.394929194173768
1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1965,0.358381321376299,0.0339245026752957
1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0,1966,0.358491122968356,0.775226602058917
0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1967,0.359462349022586,0.745118530183872
1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1971,0.366190008416459,0.434911227379134
0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1972,0.36773863052636,0.480996478055182
1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1973,0.369827558214729,0.323395900668929
1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1974,0.370211980727411,0.329870423844742
0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,1976,0.372298275169703,0.291682908915441
0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1977,0.372564983195854,0.575075704133479
1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1978,0.372859650368047,-0.0128785553106762
0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1981,0.375672896668631,0.462328093633604
1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1983,0.377237777715794,0.112373758016328
0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1984,0.377855976913402,0.374831329506571
0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1985,0.37829433606205,0.19143012320103
1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1988,0.382042655832752,0.188911764703938
0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1989,0.382844924636991,0.285711394770568
1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1992,0.386403948259416,0.577320513984233
0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1993,0.387939485045097,0.524277399165793
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1995,0.388973403989352,-0.236571526752633
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1997,0.391372494170993,-0.2755512792366
0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1998,0.392596692508035,0.185689151472202
1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1999,0.392890518649287,0.153307552072677
0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,2000,0.394419657483461,0.0838296648864739
0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,2002,0.395212192450493,0.412482879460933
0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2003,0.397135193637091,0.0682075227116228
0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,2004,0.397718409101853,0.409329376709741
1,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,0,2005,0.398157477361439,0.649620277053471
1,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,2007,0.400181573877875,0.572434066733148
0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,2010,0.401480012177396,0.318818845132334
1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,2011,0.401985763389886,0.628196878302102
0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,2012,0.404800441850011,0.342261735992661
0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,2013,0.405328131507848,0.182869497054378
1,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,2014,0.406200452609123,0.647118019091563
1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,2015,0.407752252361996,0.46006063980629
1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,2016,0.407821880169614,0.466345348328294
1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,2017,0.408672046791727,0.235586487961571
1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2018,0.411865706664613,-0.0529816693977425
1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,2019,0.412758494374013,0.250876980042721
1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2020,0.413498179024694,0.00271707778309696
1,1,0,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,2021,0.413995597015626,0.683652350867441
1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,2022,0.414001092343456,0.522970287415724
1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,2023,0.414197791026084,0.292960116143454
1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,2024,0.414508341152776,0.455776350332617
0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,2025,0.414850324701278,0.606310494946248
1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,2026,0.414884029613665,0.547528119408362
1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,2028,0.418566292576985,1.01901044336941
1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,1,1,0,1,2029,0.418905059981485,0.553239248717008
0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,2032,0.419548752566351,0.649119115288256
0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,2033,0.420871067276854,0.212316820665223
1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,2034,0.421118812006141,0.607602409981168
0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,2035,0.422116512996526,-0.0177129409019207
1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,2037,0.423366763613534,0.164426817057289
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2038,0.423544827440045,-0.0353290850106896
1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,2042,0.426209925878496,0.547990408661653
0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,2043,0.426870442858371,0.481049171574597
0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,2046,0.42957374443365,0.466025920867283
0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,2048,0.434243302883705,0.444284421357085
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2049,0.434884199527476,0.124120281835615
0,1,0,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,2052,0.439333269372098,0.519270146921788
1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2053,0.4396799909544,0.193208578081063
1,0,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,2056,0.444624771492342,0.67821692917714
1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,2057,0.446148019565725,0.572244753119924
1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,2059,0.44715851262635,0.118503575396558
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,2060,0.447448349342055,0.450424697857997
1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,2063,0.450502366507687,0.756286271923247
1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,2064,0.451167199517134,0.223347785958678
0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,2066,0.452811941512378,0.315992370519554
1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,2068,0.456511839310748,0.663031666175001
1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,2069,0.457017721832019,0.118735917362457
0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,2071,0.458195551743145,0.377464128539308
1,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,2072,0.458659637180284,0.388228891502281
1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,2074,0.460465459713687,0.191493985364829
1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,1,0,2075,0.460808323991488,0.586034629778373
1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,0,2078,0.462227408699243,0.745081112219093
0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,2079,0.464425096137069,0.864910163692192
0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,2081,0.465829890551047,0.584423880661695
0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2082,0.468558045225682,0.282692804286814
0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,2086,0.4703857949795,0.51761003670763
0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,2087,0.471079170827706,0.383355697544473
0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,2089,0.4731790688189,0.435619087899192
1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,2090,0.473564684296312,0.934508320977088
1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,2092,0.477959890787315,0.815081427059622
0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,2094,0.478906442926695,0.459325223704929
0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2095,0.478935091769564,-0.0509543373978066
1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,2097,0.480592766845866,0.81449595370404
1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,2099,0.481101571230895,0.575589589487436
0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,2101,0.482532259990716,0.58808924452762
1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,2102,0.482797838144991,0.537515360501725
0,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,2104,0.486088074684949,0.65225839610772
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2106,0.488786362655823,0.00471293268428842
0,0,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,0,2107,0.490790315063396,0.63724761675427
0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,2108,0.492270167757603,0.339310819385607
0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,0,0,2110,0.493684922831514,0.507160033117424
1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,2111,0.494046526795291,0.680694252697675
1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,2112,0.494725680190159,0.72234115714337
1,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,2114,0.49631234029807,0.460957358864083
1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2115,0.496626533990076,0.388823233087818
1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,2117,0.49958399027469,0.745746711938121
0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,0,2118,0.501389652395479,0.757709470871921
1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0,2120,0.503603793716424,0.721533574537732
0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,2121,0.503608684825228,0.668639315973473
0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,2122,0.504722155679129,0.343096333128476
0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,2123,0.504746029840885,0.497762505027727
1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,2124,0.505170837803827,0.0967979036823852
1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,2125,0.506507778792114,0.619127130892501
1,0,0,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,2127,0.507757783433171,0.542294130658732
0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,2129,0.509211904485064,0.558675159856784
0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,2130,0.510539261291614,0.509504243805223
0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,2131,0.511732036564012,-0.0754021411519881
1,1,0,1,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0,2132,0.512609515730373,0.914955883665757
0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2134,0.513179011915208,0.114678250307101
1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,2135,0.516019668185359,0.522072507641594
1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,2136,0.516303210366647,1.38611606048651
0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,2137,0.51733938087132,0.479856822302777
0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,2138,0.518174234838947,0.130908139519451
1,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,2139,0.520162980487976,1.08427687028064
0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,2140,0.520839587427607,1.18219301255677
1,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,1,0,2141,0.521447083878485,0.859461406517947
0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,2142,0.521506168245152,0.655987897801034
0,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,2144,0.52391484133145,0.984462514044706
0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,2145,0.525941196069418,0.824406193760928
